accession	ogt	genome_size	gc_content	frac_ilvwygerkp	ratio_charged_polar	trna_gc	phylum	class	species
GCA_003194445	40.5977030806617	3805313.65313653	47.38	0.575227293552295	1.309	61.6457377471579	Halobacteriota	Methanosarcinia	Methanogaster_A sp003194445
GCA_003331425	29.0038199926115	1422354.63442717	31.19	0.577089522624653	1.215	56.1205504159838	NA	NA	NA
GCA_003336485	51.3817908966027	3478155.19125683	42.86	0.594055213268259	1.418	61.5167696846749	Halobacteriota	Syntropharchaeia	QENH01 sp003336485
GCA_003344655	76.7198385796197	1601083.53722475	56.63	0.641274609459945	1.702	71.7796415472316	Korarchaeota	Korarchaeia	Korarchaeum sp003344655
GCA_003345555	41.7664839321614	2652342.18495225	51.11	0.580410092071935	1.214	59.6267221728599	Asgardarchaeota	Thorarchaeia	OWC5 sp003345555
GCA_003352295	34.0418180934976	2457106.59898477	36	0.572222946004524	1.201	56.532667781942	Thermoproteota	Nitrososphaeria	PXYB01 sp003352285
GCA_003491285	56.87162539606	2215449.07737792	33.37	0.59631995325285	1.307	61.3275107726958	Methanobacteriota	Methanobacteria	UBA117 sp002494785
GCA_003552585	54.1706652610844	2047292.57155585	42.59	0.605461803599002	1.645	60.7496873616659	Thermoplasmatota	Thermoplasmata	PUNK01 sp003552585
GCA_003553425	59.0277578981841	2323386.07229472	43.77	0.612818441320623	1.785	60.0915297543215	Thermoplasmatota	Thermoplasmata	Natronoplasma halalkaliphilum
GCA_003554845	63.9651350483784	983875.67987568	43.39	0.613659274193548	1.793	59.197794023564	Aenigmatarchaeota	Aenigmatarchaeia	PWEA01 sp003554845
GCA_003554885	37.2280967647864	3409860.07364545	63.61	0.563288289794217	1.54	62.4896600167885	Halobacteriota	Halobacteria	Natronosalvus sp001564275
GCA_003554965	58.6661169427434	2414955.99047323	42.73	0.615440358301449	1.859	60.6708239498159	Thermoplasmatota	Thermoplasmata	Natronoplasma sp003554965
GCA_003555025	36.9013948771511	1546497.08823206	61.98	0.581733238466359	1.587	61.784592755095	Thermoplasmatota	Thermoplasmata	PWHV01 sp003555025
GCA_003555395	64.4591325243914	2424866.48305592	44.52	0.614690256000636	1.839	60.837469245076	Thermoplasmatota	Thermoplasmata	Natronoplasma sp003555395
GCA_003555465	70.8023820708555	1208636.45056416	46	0.622779604370802	1.966	57.8333466671372	Aenigmatarchaeota	Aenigmatarchaeia	PWEA01 sp003555465
GCA_003558085	56.4325038902497	1934655.96330275	35.41	0.597287166050797	1.366	60.1204442954874	Methanobacteriota	Methanobacteria	Methanobacterium_F sp003558085
GCA_003558335	48.0639696613747	1642799.43302622	33.79	0.609797750740762	1.435	61.3627916121471	Methanobacteriota_B	Thermococci	Methanofastidiosum sp003558335
GCA_003559355	56.3765578253634	2101265.60105102	43.3	0.601902990699355	1.566	60.3951536061669	Thermoplasmatota	Thermoplasmata	Haladaptatiplasma sp007129655
GCA_003559435	48.2631692338745	2255992.22188108	40.86	0.578179453486535	1.319	60.8535742528705	Halobacteriota	Methanosarcinia	Methanolobus sp003565715
GCA_003560595	50.6285247744171	2129826.65466006	43.14	0.601471292355723	1.562	60.269808538639	Thermoplasmatota	Thermoplasmata	Halarchaeoplasma sp003560595
GCA_003584625	66.5873815735511	1552388.62269344	39.78	0.621914725368195	1.568	62.769925593473	Methanobacteriota	Methanobacteria	Methanothermobacter_A sp003584625
GCA_003599145	46.0902640350332	2020140.67089195	37.92	0.571301034563547	1.197	55.1844357855409	Nanobdellota	Nanobdellia	SURF-58 sp003599145
GCA_003601555	60.6906236822688	1508927.75912488	49.4	0.62577952345092	1.818	62.0608993047643	Halobacteriota	Syntropharchaeia	Syntropharchaeum butanivorans
GCA_003601775	78.0209538574313	1735092.00363471	58.41	0.649237337128118	1.841	65.5485657022113	Thermoproteota	Bathyarchaeia	PIYN01 sp003601775
GCA_003602535	25.6630246779994	2279812.49191775	41.81	0.553189806070076	1.131	59.059138664021	Thermoplasmatota	Poseidoniia	MGIIa-K1 sp003602535
GCA_003649205	101.256560392456	2423192.63688592	43.24	0.659101554950652	1.71	70.0091453493581	NA	NA	NA
GCA_003649305	93.9838243102931	2330610.22292277	40	0.652712265209639	1.707	67.7527210385952	Thermoproteota	Thermoprotei	B15-G2 sp003650815
GCA_003649685	98.751245806666	2058747.04745544	40.1	0.650697300551136	1.734	69.6687327244481	Thermoproteota	Thermoprotei	B3-G16 sp003649665
GCA_003649715	68.355369265561	1787899.23954373	37.68	0.605424408569398	1.397	60.409873318837	Thermoplasmatota	E2	B82-G9 sp003649715
GCA_003650025	71.5326953571281	2179623.38632241	52.95	0.640218475286669	1.605	64.2012800461983	NA	NA	NA
GCA_003650785	90.464490678994	1683359.68379447	39.13	0.658759365788414	1.751	67.7313223320431	Thermoproteota	Thermoprotei	B20-G17 sp003650785
GCA_003650925	96.0285592214984	2301007.08610694	44.49	0.652604177361751	1.914	70.3392989064139	NA	NA	NA
GCA_003660555	76.527246791814	1395496.06808144	43.23	0.659076483879795	1.837	68.3272155560115	Hadarchaeota	B88-G9	B88-G9 sp003660555
GCA_003661125	67.9746226652157	2743104.38879246	42.96	0.61947780487967	1.676	61.3229991044429	Halobacteriota	Syntropharchaeia	QMVO01 sp003661125
GCA_003661385	80.8237008944031	2064970.91988131	52.8	0.637099792036023	1.758	66.4649814874559	Korarchaeota	Korarchaeia	B14-G2 sp003661385
GCA_003661965	71.8613596802876	1520561.00981767	39.09	0.642905809161073	1.702	64.3810270909823	Thermoproteota	Bathyarchaeia	EX4484-218 sp003661965
GCA_003661975	79.4774454480299	2132316.83881816	45.63	0.627829312029638	1.693	64.9745845265385	NA	NA	NA
GCA_003662995	77.9884834892168	2721627.20350475	38.4	0.629224201855823	1.738	66.0759117751284	Halobacteriota	Archaeoglobi	B5-G16 sp003662995
GCA_003663415	71.3813480995422	1576467.75336641	38.82	0.624266331073721	1.532	56.3221702292835	NA	NA	NA
GCA_003694495	56.4675007471471	1368034.06326034	36.21	0.595952143569292	1.375	58.9441554970266	Nanobdellota	Nanobdellia	J104 sp003694495
GCA_003694805	40.2568112448472	1963578.26439578	51.72	0.572485229568202	1.212	62.1031947496579	Nanobdellota	Nanobdellia	J110 sp003694805
GCA_003695265	61.2337848745194	1436268.53489321	40.32	0.599355149181906	1.442	54.2899813551301	Nanobdellota	Nanobdellia	J072 sp003695265
GCA_003695435	61.4641680759625	1681100.72883573	41.22	0.581291002811621	1.283	58.3460945443089	Nanobdellota	Nanobdellia	J101 sp003695435
GCA_003695745	60.1574057433561	1501825.61944834	55.9	0.62557993215888	1.832	60.556329638089	Hydrothermarchaeota	Hydrothermarchaeia	J060 sp003695745
GCA_003702545	40.3566919489406	1436001.87705303	34.82	0.576486544958312	1.258	58.2824318646278	Thermoproteota	Nitrososphaeria	Nitrosopumilus sp003702545
GCA_003724255	33.2616046210534	1569701.95889917	47.6	0.573778209237071	1.31	58.7276913758413	Thermoproteota	Nitrososphaeria	Nitrosopumilus sp003724325
GCA_003857025	33.3283830343891	3449006.00109111	50.97	0.57168407203355	1.259	61.225972242901	Halobacteriota	Methanosarcinia	Methanothrix sp003857025
GCA_003935005	66.6479277069319	2130652.65265265	40.21	0.622704851839688	1.547	63.7889329586444	Halobacteriota	Archaeoglobi	JdFR-42 sp002010305
GCA_004015825	37.1575387720372	3913660.03541298	58.95	0.559410039771559	1.387	62.5255382684007	Halobacteriota	Halobacteria	Halovenus sp004015825
GCA_004028775	59.747289228217	1566793.07843747	54.47	0.607721450239101	1.452	63.143690715772	Thermoproteota	Methanomethylicia	Methanosuratincola subterraneus
GCA_004195615	23.4240803432852	1948244.42057525	50.53	0.565343319561959	1.166	60.388788276726	Thermoplasmatota	Poseidoniia	UBA36 sp004195615
GCA_004212085	59.6576472341712	1833265.39605597	43.77	0.620388955277546	1.801	63.0885807022906	Halobacteriota	Methanoliparia	Methanolliviera hydrocarbonicum
GCA_004212145	84.8403608843762	1132556.56108597	28.43	0.640584370410451	1.534	62.7985980309045	NA	NA	NA
GCA_004322465	31.9300891797969	1897532.45287278	42.64	0.567476084476252	1.145	57.6799880868149	Thermoproteota	Nitrososphaeria	Nitrosotenuis sp004322465
GCA_004332335	42.4730116681226	2534117.33219141	66.39	0.586960762903108	1.389	60.8368937479296	Halobacteriota	Methanomicrobia	UBA288 sp004332335
GCA_004347975	78.3614267601343	2579386.06576224	43.21	0.634698122571814	1.669	68.8949431254965	Korarchaeota	Korarchaeia	Methanodesulfokores washburnensis
GCA_004366975	76.8759134405508	1861238	44.47	0.624969082254549	1.761	67.4043784055626	Halobacteriota	Archaeoglobi	Geoglobus sp002494725
GCA_004376295	57.1695739243999	2163053.67975278	43.22	0.607254269550045	1.432	61.7850907771818	Thermoproteota	Bathyarchaeia	SOJZ01 sp004376295
GCA_004376645	56.9145825993231	1414381.38479001	44.57	0.603900069716123	1.424	61.7982159653015	Thermoproteota	Bathyarchaeia	SOJC01 sp004376645
GCA_004376705	55.0294140962935	3272238.55008572	29.52	0.602311633240659	1.333	52.7076941332168	NA	NA	NA
GCA_004377185	48.5179975329988	2671673.07303257	50.22	0.590646886792573	1.356	60.1870769258793	NA	NA	NA
GCA_004524535	54.4872808271038	4372533.11060733	30.39	0.603078889760732	1.377	52.3011228014241	Asgardarchaeota	Lokiarchaeia	SDNM01 sp004524535
GCA_004525545	46.2908409054845	1671008.16582915	55.35	0.58760525311207	1.406	61.0748734372003	Thermoplasmatota	Thermoplasmata	UBA472 sp004525545
GCA_005191425	36.867142175502	4029887.39763421	28.03	0.604282006462207	1.251	51.1654033894306	Asgardarchaeota	Lokiarchaeia	HEL-GB-B sp005191425
GCA_005222965	54.4512827850589	1499424.71382448	30.17	0.602331647523262	1.418	53.3347232494447	Nanobdellota	Nanobdellia	B3-WOES sp005222965
GCA_005239175	38.0132286296898	3478641.54069165	59.01	0.554965675150605	1.363	61.778650831518	Halobacteriota	Halobacteria	Halalkalirubrum sp005239175
GCA_005798405	34.9325974568818	1483895.76392194	33.41	0.577922060162837	1.203	57.5390627365638	Thermoproteota	Nitrososphaeria	Nitrosarchaeum sp005798405
GCA_005877205	32.1490338557748	1710475.14779943	38.67	0.573745414148835	1.104	58.9730940863206	Thermoproteota	Nitrososphaeria	Nitrosotalea sp005877205
GCA_005877385	22.663887556949	2356672.44743117	34.3	0.572953096940346	1.077	56.1808985929788	Thermoproteota	Nitrososphaeria	TA-21 sp005877075
GCA_005877475	32.2478122374444	1701943.42647732	38.11	0.574238412175863	1.103	58.845039387643	Thermoproteota	Nitrososphaeria	Nitrosotalea sp001917995
GCA_005878985	46.8627075717227	2154951.00040833	64.16	0.585121730994458	1.361	64.2028160314827	Thermoplasmatota	Thermoplasmata	RBG-16-68-12 sp005878985
GCA_005884195	34.1015189163598	2642552.87009063	51.89	0.57790331946635	1.054	62.3523569917167	Thermoproteota	Bathyarchaeia	40CM-2-53-6 sp005884195
GCA_005888635	35.0942780407647	2583796.37311841	51.94	0.577013822034448	1.05	62.7876859219732	Thermoproteota	Bathyarchaeia	40CM-2-53-6 sp005888635
GCA_005888735	29.460456582453	2785450.30874985	53.03	0.573914243250904	1.023	62.674864575591	Thermoproteota	Bathyarchaeia	BA-19 sp005888735
GCA_005888745	34.8754218812734	2615835.31935176	51.69	0.580539272008827	1.081	62.2339946934207	Thermoproteota	Bathyarchaeia	40CM-2-53-6 sp005888745
GCA_005888755	37.1307660560193	2450961.1874924	51.95	0.579480633312928	1.076	62.7633137044404	Thermoproteota	Bathyarchaeia	40CM-2-53-6 sp005888755
GCA_006538205	62.78249003902	1923648.0199705	39.23	0.618899353248202	1.554	62.4738916588504	NA	NA	NA
GCA_007116645	47.7622342424684	1548205.56892403	44.83	0.565893046612555	1.152	59.7153977733613	Nanobdellota	Nanobdellia	SKIA01 sp007116645
GCA_007117065	54.3813676489619	1551786.14200171	39.78	0.570384898806821	1.056	59.4566255622127	Nanobdellota	Nanobdellia	SKIA01 sp007117065
GCA_007117735	44.0655242908781	1233761.6154396	35.39	0.567645479049736	1.137	57.6193278981411	Nanobdellota	Nanobdellia	SKGA01 sp007117735
GCA_007117755	51.5475139484863	1552778.21782178	31.67	0.60423031210107	1.411	57.3278317741837	Nanobdellota	Nanobdellia	SKIS01 sp007117755
GCA_007128245	48.3406017908369	1674395.36567705	47.2	0.566027096578868	1.158	59.4687277286461	Nanobdellota	Nanobdellia	SKIA01 sp007128245
GCA_007131205	54.0519861421687	1563800.63876282	40.97	0.599749077382481	1.445	58.8261108302563	Nanobdellota	Nanobdellia	PWWA01 sp007131205
GCA_007280335	36.3987973629143	1492143.18600368	35.5	0.576879268081443	1.153	59.2785123735393	Thermoproteota	Nitrososphaeria	TA-20 sp007280335
GCA_007571135	38.2629464648585	1743929.67450701	41.86	0.575581350247848	1.269	57.7083315587648	Thermoproteota	Nitrososphaeria	Nitrosopumilus sp007571135
GCA_008080745	45.59515235873	3404372.30835487	41.23	0.581537730273605	1.227	59.4190360846944	Asgardarchaeota	Thorarchaeia	SHMX01 sp008080745
GCA_008080995	28.0312606559082	1773614.00533075	45.11	0.558868385273176	1.163	60.5872952618304	Thermoplasmatota	Poseidoniia	MGIIb-O1 sp002685415
GCA_008933945	41.8530323043179	3913096.9534788	40.24	0.58662228590959	1.251	59.7432326222992	NA	NA	NA
GCA_009377575	24.3178352177478	4320379.83118614	38.68	0.564320806083174	1.07	57.4455269586813	Thermoproteota	Nitrososphaeria	TH5896 sp009377575
GCA_009379865	19.1745723099605	3598213.99176955	33.49	0.564673060258173	1.026	55.7167360937916	Thermoproteota	Nitrososphaeria	Nitrosocosmicus sp009379865
GCA_009619155	58.7300781391419	1374062.20146481	50.17	0.618831708207459	1.621	62.9131061866515	Hadarchaeota	Hadarchaeia	DG-33 sp004375695
GCA_009665115	31.6137974247822	2816070.31943212	39.27	0.567784806303235	1.083	58.6601202136678	Thermoproteota	Nitrososphaeria	Nitrosopolaris sp009665115
GCA_009712615	44.4743393243243	2368151.1236565	39.69	0.579084698855621	1.199	61.0287127491671	Methanobacteriota	Methanobacteria	Methanobacterium_B sp009712615
GCA_009776695	37.5916178797932	1418305.86840545	52.55	0.567955147099962	1.41	60.0088005475952	Thermoplasmatota	Thermoplasmata	Methanomicula sp009776695
GCA_009776805	37.9111489402415	2652153.04347826	35.57	0.569376195791535	1.035	60.1725323561576	Thermoproteota	Bathyarchaeia	Bathycorpusculum grumuli
GCA_009777615	39.2702992885116	1756950.8623495	52.26	0.572747000309399	1.339	59.6125177280035	Thermoplasmatota	Thermoplasmata	Methanoplasma cognatum
GCA_009778385	43.862909474943	2491282.57887517	39.3	0.571743220142426	1.066	60.9291985209673	Thermoproteota	Bathyarchaeia	Bathycorpusculum sp009778385
GCA_009778575	43.2322573000895	1479913.91184573	52.07	0.575977123651542	1.383	59.8681251040279	Thermoplasmatota	Thermoplasmata	Methanoplasma sp009778575
GCA_009780575	45.1849239817707	1577494.81924937	49.64	0.570294123460695	1.381	59.0541093011383	Thermoplasmatota	Thermoplasmata	Methanomicula labiotermitis
GCA_009781395	36.5346690941534	2631064.54005935	39.02	0.567812069543204	1.005	60.6067737664526	Thermoproteota	Bathyarchaeia	Bathycorpusculum sp009781395
GCA_009784005	50.975796507516	1834413.90548615	45.53	0.568068566872633	1.282	59.0830411022443	Halobacteriota	Methanosarcinia	Methanimicrococcus labiotermitis
GCA_009786255	37.339297582674	2356594.18577169	37.9	0.567892685474434	1.029	60.1953670926418	Thermoproteota	Bathyarchaeia	Bathycorpusculum acidaminoxidans
GCA_009787175	41.8378402764894	1888909.11253866	38.86	0.573982249841849	1.091	60.2957442375012	Thermoproteota	Bathyarchaeia	Bathycorpusculum fermentans
GCA_009789175	35.8980700076986	4050746.68981984	61.89	0.555003585294479	1.422	63.4797437983784	Halobacteriota	Halobacteria	Salinibaculum litoreum
GCA_009839185	27.2004074325419	1746356.25652325	45.51	0.55245727624665	1.098	59.4244583030305	NA	NA	NA
GCA_009840065	29.3598635483343	1786193.39462036	46.42	0.556283078963259	1.14	59.0282900327794	Thermoproteota	Nitrososphaeria	VYCS01 sp009840065
GCA_009889515	77.0905714243675	2211384.76030982	52.28	0.627149941708829	1.48	69.3408329456224	Thermoproteota	Nitrososphaeria_A	HRBIN02 sp009889515
GCA_009889585	81.6961595688393	1987570.81350555	47.41	0.637393097387013	1.859	65.7746960050851	Thermoproteota	Bathyarchaeia	WUQV01 sp009889585
GCA_009903795	70.4867328545061	1687354.10484669	37.83	0.620734894335277	1.372	67.2560583689105	Thermoproteota	Nitrososphaeria	UBA164 sp009903795
GCA_009903825	86.8690803630123	1973259.05872553	36.07	0.644163687480476	1.617	69.6349669171893	NA	NA	NA
GCA_009911715	41.5885537168692	1996760.38473734	59.55	0.565886403483966	1.358	60.3446467620727	NA	NA	NA
GCA_009993905	44.6239304100902	1775288.19953888	24.51	0.59283923441554	1.203	54.3275511906314	Iainarchaeota	Iainarchaeia	Forterrea multitransposorum
GCA_010028385	28.967943147433	1893990.04514411	40.01	0.566200043893811	1.136	58.4380892503646	Thermoproteota	Nitrososphaeria	Nitrosotenuis sp010028495
GCA_011045925	50.9686979079372	1543396.65902391	41.85	0.59241999021602	1.412	61.6103133310913	Nanobdellota	Nanobdellia	DSBS01 sp011045925
GCA_011048835	49.2220166033527	2116528.70635679	61.23	0.582493093025471	1.492	60.8324310334036	Halobacteriota	Methanomicrobia	DSDF01 sp011048835
GCA_011049045	52.9778803153658	2164384.31626701	55.23	0.593228367610981	1.395	62.5508814541887	Halobacteriota	Syntropharchaeia	JACGMN01 sp011049045
GCA_011049295	59.8421804913674	1365454.44824636	61.05	0.585683261981323	1.344	62.336912499875	Thermoplasmatota	E2	DSCA01 sp011049295
GCA_011050875	48.2163142175426	2219751.62399694	31.65	0.606179542994734	1.402	54.1306115250955	Nanobdellota	Nanobdellia	BMS3ABIN17 sp002897655
GCA_011052825	80.8699168615187	2071815.81143096	33.79	0.616070935714049	1.48	58.8422116848546	Thermoplasmatota	E2	DRIF01 sp011052825
GCA_011364925	45.3525137657401	4569579.10691384	32.97	0.595989399417073	1.254	52.7967333687251	Asgardarchaeota	Lokiarchaeia	SOKP01 sp011364925
GCA_011523285	19.0962231153187	998850.894151764	29.55	0.568558789515823	1.019	53.5899849540944	NA	NA	NA
GCA_011605725	65.1275451250721	2765809.53563447	46.43	0.624476857100307	1.481	61.9349136133426	Thermoproteota	EX4484-205	JAAOZP01 sp011605725
GCA_011605775	69.7024778280757	1756348.98312419	47.16	0.622386321750494	1.508	63.596154716193	Thermoproteota	Nitrososphaeria	JAAOZN01 sp011605775
GCA_011605805	63.6603364428916	1515936.50117196	49.53	0.621937407432504	1.498	64.3037183572756	Thermoproteota	Methanomethylicia	WYZ-LMO10 sp004347955
GCA_011605875	81.3054506484044	1467518	45.99	0.631422277921651	1.799	66.7894680707541	NA	NA	NA
GCA_011620845	50.6770318287141	1936559.74255165	41.1	0.598829797858154	1.371	61.6797976679278	Methanobacteriota	Methanobacteria	Methanobacterium_A sp011620845
GCA_012026795	40.6425375992728	3690361.25977769	40.57	0.58325576462545	1.196	59.9597658068121	Halobacteriota	Methanosarcinia	Methanoperedens sp012026795
GCA_012026835	42.6639603837931	3427792.79744092	42.91	0.590318722310973	1.292	60.7776361517938	Halobacteriota	Methanosarcinia	Methanoperedens sp012026835
GCA_012515445	47.784128505508	2788434.03769275	47	0.569904745182389	1.066	60.8327674841408	Thermoproteota	Bathyarchaeia	Bathycorpusculum sp012515445
GCA_012518185	45.0590933144947	1858878.66790871	41.95	0.581034039461182	1.346	60.1731321805046	Thermoplasmatota	Thermoplasmata	DTU008 sp012518185
GCA_012519275	47.388385647096	3240435.71210425	41.39	0.594780903556229	1.336	60.2022485623282	NA	NA	NA
GCA_012520845	48.6981787431382	1500119.33174224	60.72	0.582467949480294	1.544	60.7203296084146	Thermoplasmatota	Thermoplasmata	JAAYNL01 sp012520845
GCA_012521495	53.4512096117502	2238921.83859352	59.59	0.593349147621661	1.482	60.7873769861168	NA	NA	NA
GCA_012522645	50.0481739762496	1501785.15185602	54.48	0.574836515553431	1.432	60.1227907949857	NA	NA	NA
